hotel_name,hotel_address,hotel_distance_center,hotel_room,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Eclipse Legend Hotel,"21.0305952363989,105.856160223484",550 m from centre,Double or Twin Room,3 out of 5,8.0,Very good,39 reviews,"VND 733,200",Breakfast included
A25 Hotel - 63A Phương Liệt,"20.997498,105.838887",3.7 km from centre,Standard Double Room,2 out of 5,8.5,Very good,4 reviews,"VND 520,000",
A25 Hotel - 109 Trúc Bạch,"21.045619,105.84198",2.2 km from centre,Superior Double Room,,7.7,Good,7 reviews,"VND 456,000",Breakfast included
Hanoi Street Hotel,"21.0291890202812,105.843784511089",900 m from centre,Deluxe Double Room,1 out of 5,8.7,Fabulous,95 reviews,"VND 524,180","FREE cancellation,• No prepayment needed"
Hanoi Moon Cactus,"21.0297,105.848914",450 m from centre,Deluxe Double or Twin Room with Balcony,,9.0,Superb,406 reviews,"VND 412,500",
MayHouse - Windows 32,"21.022005,105.847127",850 m from centre,Deluxe Double Room,,8.7,Fabulous,8 reviews,"VND 300,000",
Tài Tâm - Lake View Serviced Apartment,"21.0623274,105.8304798",4.5 km from centre,Apartment with Lake View,,,,,"VND 1,800,000",
A25 Hotel - 26 Hàng Nón,"21.0323359718817,105.84786410423",700 m from centre,Standard Double Room,2 out of 5,6.5,Review score,5 reviews,"VND 319,800",
RedDoorz near Lang Ha Street,"21.0130511006999,105.806604850926",5 km from centre,Superior Double Room,1 out of 5,,,,"VND 382,500",
Sunny 3 Hotel,"21.0258517270083,105.828064084053",2.5 km from centre,Deluxe Double or Twin Room,3 out of 5,,,,"VND 1,020,000","FREE cancellation,• No prepayment needed"
Richhousing,"21.018393,105.776324",8 km from centre,Studio Apartment,,,,,"VND 450,000",
Gallant Hotel,"21.0139966885314,105.864030742328",2 km from centre,Superior Double or Twin Room,3 out of 5,7.8,Good,20 reviews,"VND 1,431,000","FREE cancellation,• No prepayment needed"
Riverside Hanoi Hotel,"21.0425324392893,105.805141925812",5 km from centre,Superior Double or Twin Room,4 out of 5,7.5,Good,13 reviews,"VND 849,035",
Duc Quang Hotel,"21.041081,105.827171",3 km from centre,Double Room,2 out of 5,7.7,Good,3 reviews,"VND 399,000",
Feuilles Homestay,"21.020517,105.850225",850 m from centre,Deluxe Double Room with Balcony,,9.5,Exceptional,13 reviews,"VND 648,000",
Hanoi Stella Hotel,"21.0319984908823,105.855530470051",600 m from centre,Superior Twin Room,3 out of 5,8.7,Fabulous,669 reviews,"VND 432,000","FREE cancellation,• No prepayment needed"
22HOUSING 48 Phan Kế Bính,"21.0347684,105.8106533",4.4 km from centre,Studio,,9.3,Superb,3 reviews,"VND 472,500",
Jasmine Apartment,"21.0372674,105.8569193",1.1 km from centre,Deluxe Room,,,,,"VND 600,000",
Dai Phat Hotel,"21.04426,105.786317",7 km from centre,Double Room,3 out of 5,,,,"VND 477,000","FREE cancellation,• No prepayment needed"
3 bedroom's apartment with Amazing view Mipec Riverside Long Bien,"21.045304,105.866446",2.5 km from centre,Apartment,,7.8,Good,5 reviews,"VND 2,200,000",
190 Nguyễn Trãi,"20.988535,105.799109",7 km from centre,One-Bedroom Apartment,,,,,"VND 500,000",
RedDoorz near Giap Bat,"20.9901307515773,105.813617706299",5 km from centre,Superior Twin Room,3 out of 5,7.4,Good,16 reviews,"VND 439,200",FREE cancellation
MayHouse - Sky view HB21,"21.029861,105.846457",650 m from centre,Deluxe Double Room with Balcony,,,,,"VND 450,000",
Greenybe Lakeview,"21.046336,105.866383",2.5 km from centre,Standard Queen Room,,8.3,Very good,3 reviews,"VND 350,000",
Hanoi Golden Charm Hotel,"21.0328732251651,105.849566012621",650 m from centre,Superior Double or Twin Room,2 out of 5,8.6,Fabulous,284 reviews,"VND 405,000","FREE cancellation,• No prepayment needed"
TCOO EXCELLENT SERVICED APARTMENT / VINHOMES METROPOLIS,"21.0320508,105.8152247",3.9 km from centre,One-Bedroom Apartment,,,,,"VND 1,500,000","FREE cancellation,• No prepayment needed"
Quang Chung Hotel,"21.002603,105.802559",5 km from centre,Superior Double or Twin Room,3 out of 5,,,,"VND 550,000",
Hotel Nhất Ly,"21.032699,105.790159",6 km from centre,Deluxe Double or Twin Room with Mountain View,3 out of 5,,,,"VND 378,000",
Hanoi Peridot Hotel,"21.0344856411951,105.847330391407",900 m from centre,Superior Double or Twin Room,4 out of 5,9.0,Superb,655 reviews,"VND 1,410,442",
Blubiz Hotel My Dinh Song Da,"21.015922,105.778083",7 km from centre,Deluxe Room,3 out of 5,7.4,Good,11 reviews,"VND 1,048,709",Breakfast included
Bayhomes Metropolis Serviced Recidence,"21.0320508,105.8152247",3.9 km from centre,One-Bedroom Apartment,4 out of 5,,,,"VND 1,260,000",
BOM HOMES- VINHOMES TIMES CITY & PARK hilll,"20.991432302632,105.869628470934",4.5 km from centre,One-Bedroom Apartment,3 out of 5,,,,"VND 1,050,000",
Sunny 3 Hotel,"21.0258517270083,105.828064084053",2.5 km from centre,Deluxe Double or Twin Room,3 out of 5,,,,"VND 1,020,000","FREE cancellation,• No prepayment needed"
Amy house-Vinhomes Greenbay,"21.006925,105.791253",6 km from centre,Studio Apartment,,9.1,Superb,6 reviews,"VND 870,000",
SPOT ON 1150 New Sun Hotel,"21.050608,105.790972",6 km from centre,Standard Double Room,2 out of 5,,,,"VND 163,619",
Nice Hotel,"20.99251,105.813622",5 km from centre,Standard Double Room with Fan,2 out of 5,7.1,Good,26 reviews,"VND 440,000",
Duc Quang Hotel,"21.041081,105.827171",3 km from centre,Double Room,2 out of 5,7.7,Good,3 reviews,"VND 399,000",
Hanoi Star Hotel,"21.010553,105.830765",3 km from centre,Superior Queen Room,2 out of 5,,,,"VND 530,000","FREE cancellation,• No prepayment needed"
Aura Home 6,"21.024937,105.854513",400 m from centre,King Room with Balcony,3 out of 5,10,Exceptional,4 reviews,"VND 750,000","FREE cancellation,• No prepayment needed"
Iris Legend Hotel,"21.0285631270109,105.848282575607",450 m from centre,Superior with Window Double or Twin room,3 out of 5,8.6,Fabulous,153 reviews,"VND 422,176","FREE cancellation,• No prepayment needed"
NCC Garden Villas - Khu biệt thự Trung tâm Hội nghị Quốc Gia,"21.002816463114,105.783570505796",7 km from centre,Standard Double or Twin Room with Garden View,4 out of 5,8.4,Very good,23 reviews,"VND 1,935,000",Breakfast included
Mia House - Hanoi Center,"21.0230565612146,105.847590565682",750 m from centre,Standard Apartment,3 out of 5,8.6,Fabulous,287 reviews,"VND 351,720",
Li.AHouse Vinhomes Metropolis,"21.032051,105.815225",3.9 km from centre,One-Bedroom Apartment,3 out of 5,8.6,Fabulous,31 reviews,"VND 1,300,000",
Chicken's house- Đường Lâm Homestay,"21.158403,105.470308",42 km from centre,Deluxe Double Room,,8.8,Fabulous,17 reviews,"VND 400,000",
OYO 1017 Sang Ha Motel,"21.049176,105.769735",8 km from centre,Standard Double Room,2 out of 5,3.4,Review score,5 reviews,"VND 160,626","FREE cancellation,• No prepayment needed"
Phoenix Home by the Ocean,"20.987181092924,105.94143867749",10 km from centre,Apartment with Pool View,,,,,"VND 1,049,300",
Calvin Hotel,"21.0089838588311,105.848920941353",2.1 km from centre,Standard King Room,3 out of 5,5.8,Review score,4 reviews,"VND 630,000","FREE cancellation,• No prepayment needed"
Vinhomes Ocean Park - Yoshimi houses,"20.990276342066,105.942599814403",10 km from centre,Two-Bedroom Apartment,,,,,"VND 768,000",
Hue's Family Home stay,"21.025248,105.85392",350 m from centre,Budget Double Room,,7.9,Good,135 reviews,"VND 150,000","Breakfast included,FREE cancellation,• No prepayment needed"
Apartment Dao Tan,"21.033644,105.808757",4.6 km from centre,Superior Apartment,,,,,"VND 1,265,000",
Dai Phat Hotel,"21.04426,105.786317",7 km from centre,Double Room,3 out of 5,,,,"VND 477,000","FREE cancellation,• No prepayment needed"
Amazing serviced studio near Cau Giay Park,"21.032228901107,105.79013319606",6 km from centre,One-Bedroom Apartment,,9.8,Exceptional,4 reviews,"VND 550,000",
KingServices * 2BR Vinhomes Metropolis near LOTTE,"21.0311,105.8136648",4 km from centre,One-Bedroom Apartment,,,,,"VND 1,800,000",
AliceHome,"21.053096,105.869461",3.4 km from centre,Double Room with Private Bathroom,,,,,"VND 760,000",
Royal City Apartment - Hanoi Central,"20.999871982934,105.816069713742",4.9 km from centre,Two-Bedroom Apartment,,,,,"VND 1,600,000",
A25 Hotel - 28 Trần Quý Cáp,"21.0242033,105.8395344",1.4 km from centre,Standard King Room,1 out of 5,8.3,Very good,6 reviews,"VND 438,000","Breakfast included,FREE cancellation,• No prepayment needed"
Saigon Sun Hotel,"21.0204638310495,105.825888812542",2.9 km from centre,Standard Double Room,1 out of 5,5.8,Review score,12 reviews,"VND 517,500","Breakfast included,FREE cancellation,• No prepayment needed"
Hong Gia Tue Apartment,"21.043265,105.843614",1.9 km from centre,Standard Studio,4 out of 5,9.4,Superb,31 reviews,"VND 1,325,936",
Vinhomes Skylake - full serviced apartment,"21.0186631174681,105.782086874524",7 km from centre,Two-Bedroom Apartment,,,,,"VND 1,450,000",
La Belle Vie Hotel,"21.0428904169945,105.843942761421",1.9 km from centre,Premier Double or Twin Room,4 out of 5,8.4,Very good,250 reviews,"VND 30,780,000",Breakfast included
1990s Bright Apt/Romantic&Huge BALCONY/H.Kiem Dist,"21.019278,105.850665",1 km from centre,Apartment,3 out of 5,,,,"VND 747,000",
A25 Hotel - 197 Thanh Nhàn,"21.0025011183976,105.855191911639",2.9 km from centre,Standard Double Room,2 out of 5,,,,"VND 462,000",
Thai Ha Hotel,"21.009251776649,105.822696983814",3.8 km from centre,Standard Twin Room,2 out of 5,4.6,Review score,7 reviews,"VND 500,000",
Pinky House Luxsury Apartment for rent,"21.014588,105.823655",3.4 km from centre,King Room with Roll-In Shower - Disability Access,,9.1,Superb,4 reviews,"VND 529,000",
Minami Hotel & Apartments,"21.034098,105.813677",4.1 km from centre,Studio Apartment,,8.6,Fabulous,28 reviews,"VND 800,000","Breakfast included,FREE cancellation,• No prepayment needed"
Thai Hoa Hotel,"21.0668092940879,105.810683369637",6 km from centre,Double Room with Lake View,1 out of 5,7.9,Good,5 reviews,"VND 996,274",
Parkhomes - Vinhomes D'Capitale Apartment 2,"21.004645395332,105.794502308846",6 km from centre,Two-Bedroom Apartment,,,,,"VND 1,190,000",Breakfast included
Hoa Hong 2 Hotel,"21.0090439149681,105.839007454631",2.5 km from centre,Standard Double Room,2 out of 5,,,,"VND 630,000",
Duc Long Hotel,"21.028507,105.768842",8 km from centre,Double Room,3 out of 5,5.4,Review score,10 reviews,"VND 382,500",
Davidduc's Apartment 5/41 Tay Ho,"21.0635922052542,105.821303911507",5 km from centre,Three-Bedroom Apartment,4 out of 5,9.1,Superb,6 reviews,"VND 1,800,000","FREE cancellation,• No prepayment needed"
A25 Hotel - Dịch Vọng Hậu,"21.033134,105.787636",6 km from centre,Standard Double Room,,7.1,Good,10 reviews,"VND 528,000",
QMP Friendly House PKB,"21.0353323,105.8092964",4.5 km from centre,One-Bedroom Apartment,3 out of 5,,,,"VND 734,400",
Vinhomes Skylake Luxury Apartment 3 Br,"21.015378852088,105.782130943042",7 km from centre,Three-Bedroom Apartment,,,,,"VND 1,800,000",
Son Homestay 16th Floor city view,"21.026281,105.811005",4.3 km from centre,Double Room with Shared Bathroom,,,,,"VND 400,000",
Serene Premier Hotel,"21.0317676728303,105.847190916538",700 m from centre,Superior Double or Twin Room,3 out of 5,9.2,Superb,401 reviews,"VND 586,896","FREE cancellation,• No prepayment needed"
B & B Hotel Quan Hoa,"21.034140067949,105.803700752323",5 km from centre,King Room,3 out of 5,7.5,Good,40 reviews,"VND 400,000",
Bella Rosa Trendy Hotel,"21.0347565329394,105.853247410468",800 m from centre,Deluxe Double or Twin Room,3 out of 5,9.5,Exceptional,173 reviews,"VND 495,000","FREE cancellation,• No prepayment needed"
Davidduc 75 Nam Ngu F6,"21.0265077,105.8423025",1.1 km from centre,One-Bedroom Apartment,,,,,"VND 600,000",
Full House Vinhome Greenbay,"21.0011798,105.7889174",7 km from centre,Studio Apartment,4 out of 5,8.7,Fabulous,19 reviews,"VND 1,100,000",
New hotel 1,"21.034293,105.810866",4.4 km from centre,Standard Double Room,,,,,"VND 800,000",
One Hotel,"21.032283710925,105.789775550365",6 km from centre,Classic Double Room,3 out of 5,7.7,Good,11 reviews,"VND 892,500","Breakfast included,FREE cancellation,• No prepayment needed"
Lotus House,"21.0545552003048,105.808513462543",5 km from centre,Standard Studio,,8.2,Very good,52 reviews,"VND 424,000",
BOM HOMES- VINHOMES TIMES CITY- 2BR- PARK hill,"20.997877809161,105.867250718914",3.7 km from centre,Two-Bedroom Apartment,3 out of 5,,,,"VND 1,200,000",
Friendly Homestay - Beach in Ha Noi,"20.990732811158,105.94381674845",10 km from centre,Two-Bedroom Apartment,,,,,"VND 800,000",
Bi Eco Suites Hanoi,"21.031817109108,105.841503781754",1.2 km from centre,Standard Suite,,,,,"VND 990,000",
Aura Home 5,"21.0402511188454,105.8480517",1.4 km from centre,King Room with Balcony,,,,,"VND 290,000",
Hotel Hoang Gia,"21.00355,105.779783",8 km from centre,Superior Double or Twin Room with City View,,7.8,Good,4 reviews,"VND 295,000",
Docter's Homestay 3,"21.0256598867049,105.839449055493",1.4 km from centre,Double Room,,,,,"VND 299,000",
MayHouse - May Sky View 42,"21.01066,105.847469",2 km from centre,Deluxe Double Room with Balcony,3 out of 5,,,,"VND 380,000",
Cat Linh Hotel,"21.028983,105.829764",2.4 km from centre,Double Room,,7.3,Good,10 reviews,"VND 450,000","FREE cancellation,• No prepayment needed"
MayHouse - May Sky View 71,"21.008798,105.846758",2.2 km from centre,Deluxe Double Room,,9.0,Superb,13 reviews,"VND 380,000",
MayHouse- May Sky view 21,"21.010735,105.845827",2 km from centre,Deluxe Double Room with Balcony,,,,,"VND 380,000",
Netflix TV lovely studio near Ngoc Khanh lake in Ba Dinh,"21.0360043,105.8105951",4.5 km from centre,One-Bedroom Apartment,,,,,"VND 369,455",
Vinhomes Ocean Park - Yoshimi houses,"20.990276342066,105.942599814403",10 km from centre,Two-Bedroom Apartment,,,,,"VND 768,000",
Lotte House,"21.037436356447,105.800667681825",5 km from centre,One-Bedroom Apartment,,,,,"VND 340,000",
Khách sạn biển xanh,"20.986953,105.838432",4.8 km from centre,Standard King Room,,,,,"VND 300,000",
Tung Trang Hotel,"21.0311568115993,105.847968757153",600 m from centre,Superior Double Room,2 out of 5,8.9,Fabulous,279 reviews,"VND 486,450",Breakfast included
Phoenix Palace Hotel Hanoi,"21.0294368732897,105.847842693329",500 m from centre,"Day Use Offer (giá trong ngày, sử dụng 4 giờ) ) - Deluxe Room",3 out of 5,8.6,Fabulous,71 reviews,"VND 306,000","FREE cancellation,• No prepayment needed"
RedDoorz near Nha Tho Street,"21.028893,105.848376",450 m from centre,Standard Double Room,2 out of 5,6.0,Review score,4 reviews,"VND 293,250",FREE cancellation
Zen,"20.9857154,105.9420997",10 km from centre,Two-Bedroom Apartment,,,,,"VND 960,000",
MayHouse - May Garden 5 - Tầng 1,"21.009026,105.846382",2.2 km from centre,Deluxe Double Room with Balcony,,,,,"VND 350,000",
Iris Boutique Hotel,"21.0289561882917,105.848789513111",400 m from centre,Deluxe Double or Twin Room,3 out of 5,8.9,Fabulous,303 reviews,"VND 1,105,440","FREE cancellation,• No prepayment needed"
"MayHouse - Balcony, Windows HH01- 4","21.022005,105.847127",850 m from centre,Deluxe Double Room,,9.4,Superb,5 reviews,"VND 350,000",
Tully Home Old Quarter Hanoi,"21.0260301,105.8580317",650 m from centre,Two-Bedroom Apartment,,,,,"VND 750,000",
Hanoi Serendipity Hotel,"21.0304197691568,105.848431438208",500 m from centre,Deluxe Double Room,3 out of 5,8.8,Fabulous,58 reviews,"VND 518,625",
MayHouse - Cozy HomeStay TG31,"21.012996763524,105.847335827673",1.8 km from centre,Double Room with Balcony,,,,,"VND 386,100",
Family Transit 2 Hotel,"21.2167196909744,105.780910884065",22 km from centre,Double Room,,8.0,Very good,168 reviews,"VND 288,000",Breakfast included
"MayHouse - May Garden 3, tầng 1","21.009026,105.846382",2.2 km from centre,Deluxe Double Room with Balcony,,,,,"VND 350,000",
Khách sạn Hoàng Anh,"21.035458,105.772647",8 km from centre,Deluxe Double or Twin Room,2 out of 5,,,,"VND 700,000",
MayHouse - May Windows 22,"21.020819,105.846805",1 km from centre,Deluxe Double Room,,9.9,Exceptional,3 reviews,"VND 300,000",
A25 Hotel - 150 Nguyễn Thái Học,"21.032046,105.830715",2.3 km from centre,Standard Double Room,,7.7,Good,5 reviews,"VND 512,000",
Phuong Dong hotel,"21.036663,105.779437",7 km from centre,Deluxe Double Room,1 out of 5,5.5,Review score,3 reviews,"VND 295,000",
La Perle Rose Luxury Apartment,"20.992288,105.867143",4.2 km from centre,Two-Bedroom Apartment,3 out of 5,9.1,Superb,38 reviews,"VND 1,410,750",
New hotel 1,"21.034293,105.810866",4.4 km from centre,Standard Double Room,,,,,"VND 800,000",
Bayhomes Metropolis Serviced Apartment,"21.0311,105.813665",4 km from centre,Apartment with Garden View,3 out of 5,7.9,Good,13 reviews,"VND 1,450,000",
Quang Chung Hotel,"21.002603,105.802559",5 km from centre,Superior Double or Twin Room,3 out of 5,,,,"VND 550,000",
Central Amazing Home,"21.025174,105.849446",450 m from centre,Deluxe Double or Twin Room,,8.7,Fabulous,92 reviews,"VND 250,000",
Fade Homestay,"21.068896,105.825882",5 km from centre,King Studio with Sofa Bed,,,,,"VND 550,000",
Little Hanoi D'Greenbay,"21.0041237,105.7819569",7 km from centre,Standard Studio,,,,,"VND 999,000",Breakfast included
BOM HOMES- VINHOMES TIMES CITY- 2BR- PARK hill,"20.997877809161,105.867250718914",3.7 km from centre,Two-Bedroom Apartment,3 out of 5,,,,"VND 1,200,000",
Buzz Hanoi 2 private Bedroom in Old Quarter with balcony/rooftop,"21.02306,105.848524",700 m from centre,Double Room with Balcony,,,,,"VND 500,000",
AimeeHomstay-21PBC#6,"21.02608,105.843581",950 m from centre,One-Bedroom Apartment,,6.2,Review score,4 reviews,"VND 400,000",
Rosa Hanoi Hotel,"21.017847,105.799583",5 km from centre,Superior Double Room,3 out of 5,,,,"VND 699,975",
Midnight Rose DCapitale Luxstay,"21.006968,105.795322",6 km from centre,Studio Apartment,,,,,"VND 1,800,000",
HANOI MONACO BUILDING,"21.038118052102,105.778726953726",7 km from centre,Two-Bedroom Apartment,,7.6,Good,6 reviews,"VND 780,000",
Cozy Room@ Old Quarter Top Visited Street,"21.034797,105.851968",800 m from centre,Deluxe Double Room with Balcony,,,,,"VND 331,500","FREE cancellation,• No prepayment needed"
Lakeview building,"21.0711081,105.8138666",6 km from centre,Two-Bedroom Apartment,,,,,"VND 1,000,000",
Ibiz Hotel,"21.038136,105.846953",1.3 km from centre,Family Room with Balcony,3 out of 5,,,,"VND 400,000",
Huong Quynh Hotel,"20.918282,105.843708",12 km from centre,Standard Double Room,3 out of 5,6.5,Review score,3 reviews,"VND 279,351",
"May House - May Garden 4, tầng 1","21.009026,105.846382",2.2 km from centre,Deluxe Double Room with Balcony,,,,,"VND 350,000",
City Center & Good Security Home,"21.0339025020814,105.832456678032",2.2 km from centre,Deluxe Apartment,3 out of 5,8.3,Very good,59 reviews,"VND 470,250",
A25 Hotel - 88 Nguyễn Khuyến,"21.028243,105.839273",1.4 km from centre,Superior Double Room,1 out of 5,,,,"VND 319,600",Breakfast included
Flower Garden Hotel,"21.0422620779346,105.845772027969",1.8 km from centre,Superior Room,4 out of 5,7.9,Good,14 reviews,"VND 1,460,341",
The MARCH House No.4 * 2 Bedrooms * Park Hill Premium * TimesCity,"20.9925041,105.8660566",4.2 km from centre,Two-Bedroom Apartment,,,,,"VND 1,300,000","FREE cancellation,• No prepayment needed"
Luckful Hotel,"21.010816,105.795151",6 km from centre,Standard King Room,3 out of 5,,,,"VND 750,000",
A25 Hotel - 26 Hàng Nón,"21.0323359718817,105.84786410423",700 m from centre,Standard Double Room,2 out of 5,6.5,Review score,5 reviews,"VND 319,800",
Bayhomes D'Capitale Luxury Apartment,"21.005346,105.79435",6 km from centre,One-Bedroom Apartment,,,,,"VND 950,000",
MayHouse - May Garden 5 - Tầng 1,"21.009026,105.846382",2.2 km from centre,Deluxe Double Room with Balcony,,,,,"VND 350,000",
Zen,"20.9857154,105.9420997",10 km from centre,Two-Bedroom Apartment,,,,,"VND 960,000",
D' Homestay lovely room for 1-2 people,"21.0322254,105.8456243",850 m from centre,One-Bedroom Apartment,,,,,"VND 1,050,000",
Lakeview Metropolis Apartment,"21.03229,105.812535",4.2 km from centre,One-Bedroom Apartment,,9.0,Superb,3 reviews,"VND 1,600,000",
Apec Hotel,"21.03494,105.810854",4.4 km from centre,Apartment with Balcony,2 out of 5,8.0,Very good,7 reviews,"VND 760,000","FREE cancellation,• No prepayment needed"
3 bedroom's apartment with Amazing view Mipec Riverside Long Bien,"21.045304,105.866446",2.5 km from centre,Apartment,,7.8,Good,5 reviews,"VND 2,200,000",
hanoi De Maison Grand,"21.029885,105.846128",700 m from centre,Standard Queen Room - Day Use 2hours,3 out of 5,9.2,Superb,6 reviews,"VND 172,500","FREE cancellation,• No prepayment needed"
Nhan Hoa Hotel,"21.0039102883492,105.807035441699",5 km from centre,Deluxe Double or Twin Room,1 out of 5,,,,"VND 600,000",
Cozy room at Vinhome Ocean park Hanoi,"20.995938,105.937813",9 km from centre,Standard Apartment,,,,,"VND 800,000",
Asahi Luxstay- The Legend Apartment,"20.9998322670563,105.802038175637",6 km from centre,Apartment,,,,,"VND 1,386,000",
Chez Tram Homestay,"21.0120021,105.8384442",2.3 km from centre,Deluxe Queen Studio,,9.2,Superb,17 reviews,"VND 600,000",
The MARCH House No.3 * 2 Bedrooms * Park Hill Premium * Timescity,"20.995467,105.869493",4 km from centre,Two-Bedroom Apartment,,,,,"VND 1,550,000","FREE cancellation,• No prepayment needed"
MayHouse - Cozy HomeStay TG,"21.012811622466,105.847299687662",1.8 km from centre,Double Room,,,,,"VND 316,800",
Gia Thinh Hotel,"21.0337697279184,105.853310376406",700 m from centre,Superior Double or Twin Room,2 out of 5,8.7,Fabulous,49 reviews,"VND 970,445","FREE cancellation,• No prepayment needed"
MayHouse - Cozy HomeStay,"21.010735,105.845827",2 km from centre,Deluxe Double Room with Balcony,,,,,"VND 400,000",
CitiHome - Apartment Đội Cấn,"21.0355848729219,105.81635221839",3.9 km from centre,Apartment with Garden View,,9.0,Superb,3 reviews,"VND 801,000",
Nhà nghỉ Năm Thanh,"21.002398,105.829414",3.7 km from centre,Budget Double Room,,7.5,Good,6 reviews,"VND 200,000",
"May House - May Garden 4, tầng 1","21.009026,105.846382",2.2 km from centre,Deluxe Double Room with Balcony,,,,,"VND 350,000",
A25 Hotel - 88 Nguyễn Khuyến,"21.028243,105.839273",1.4 km from centre,Superior Double Room,1 out of 5,,,,"VND 319,600",Breakfast included
MayHouse - Cozy HomeStay TG,"21.012811622466,105.847299687662",1.8 km from centre,Double Room,,,,,"VND 316,800",
CRIN.HOUSE Homestay,"21.067950527462,105.805617104542",6 km from centre,Deluxe King Room,,,,,"VND 495,000",Breakfast included
A&EM VILLA,"21.004013,105.825804",3.9 km from centre,Budget Double Room,,,,,"VND 350,000",
Hanoi Midori Homes,"21.0198869844169,105.85109091905",900 m from centre,Double Room with Shared Bathroom,,8.6,Fabulous,106 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
MayHouse - May Windows 22,"21.020819,105.846805",1 km from centre,Deluxe Double Room,,9.9,Exceptional,3 reviews,"VND 300,000",
MayHouse - May Windows 42,"21.02201,105.847112",850 m from centre,Deluxe Double Room,,,,,"VND 300,000",
Discovery I Hotel,"21.034749,105.852682",800 m from centre,Standard Double Room,1 out of 5,8.6,Fabulous,36 reviews,"VND 440,000",
MayHouse - nghỉ giờ 250k - 3 tiếng đầu,"21.008163104454,105.846894187836",2.3 km from centre,Double Room,,,,,"VND 376,200",
Nhà Nghỉ Quang Chung,"21.038219113236,105.866269471689",1.9 km from centre,Double Room,,,,,"VND 250,000",
Ibiz Hotel,"21.038136,105.846953",1.3 km from centre,Family Room with Balcony,3 out of 5,,,,"VND 400,000",
Ho Sen Xanh Hotel,"21.07948,105.819001",6 km from centre,Triple Room,,,,,"VND 750,000",Breakfast included
Huong Quynh Hotel,"20.918282,105.843708",12 km from centre,Standard Double Room,3 out of 5,6.5,Review score,3 reviews,"VND 279,351",
OYO 1153 Hana Hotel,"21.003305,105.723487",13 km from centre,Deluxe Twin Room,2 out of 5,,,,"VND 206,520","FREE cancellation,• No prepayment needed"
Luxury Backpakers Hotel,"21.0293617663609,105.848226249218",500 m from centre,Superior Double Room,3 out of 5,9.2,Superb,156 reviews,"VND 560,000",
Aura Home 16Gducky2,"21.033394392055,105.853717202736",650 m from centre,Two-Bedroom Apartment,,,,,"VND 560,880",
Victoria Home Travel,"21.0336,105.854929",700 m from centre,Deluxe King Room,,9.1,Superb,172 reviews,"VND 350,000",
22HOUSING Vinhomes Metropolis,"21.032051,105.815225",3.9 km from centre,King Suite with Balcony,,9.7,Exceptional,37 reviews,"VND 1,500,000",
WIN HOTEL,"21.031378,105.850174",450 m from centre,Superior Double Room,2 out of 5,8.8,Fabulous,4 reviews,"VND 855,000","FREE cancellation,• No prepayment needed"
23 Linh Lang - Ba Đình - Hà Nội,"21.0360043,105.8105951",4.5 km from centre,One-Bedroom Apartment,,,,,"VND 500,000",
"Smart TV Netflix Studio Linh Lang, Ba Đình","21.0360043,105.8105951",4.5 km from centre,One-Bedroom Apartment,,,,,"VND 450,000",
Hanoi Oriental Pearl Hotel,"21.028508,105.842256",1.1 km from centre,Superior Double Room,3 out of 5,8.7,Fabulous,446 reviews,"VND 427,500",
Iris Legend Hotel,"21.0285631270109,105.848282575607",450 m from centre,Superior with Window Double or Twin room,3 out of 5,8.6,Fabulous,153 reviews,"VND 422,176","FREE cancellation,• No prepayment needed"
Nhà Ngõ Gạch,"21.03625946896,105.850408271164",1 km from centre,Double Room with Shared Bathroom,,,,,"VND 317,647",
